timestamp,temperature_c,power_w
2026-02-07T15:57:53+00:00,30.71,851.0
2026-02-07T15:57:55+00:00,30.18,838.3
2026-02-07T15:57:57+00:00,29.98,802.9
2026-02-07T15:57:59+00:00,30.41,824.2
2026-02-07T15:58:01+00:00,30.07,882.8
2026-02-07T15:58:03+00:00,30.06,809.6
2026-02-07T15:58:05+00:00,29.98,788.4
2026-02-07T15:58:07+00:00,30.0,699.5
2026-02-07T15:58:09+00:00,29.63,805.8
2026-02-07T15:58:11+00:00,30.06,811.9
2026-02-07T15:58:13+00:00,29.79,769.2
2026-02-07T15:58:15+00:00,29.42,718.4
2026-02-07T15:58:17+00:00,30.32,704.1
2026-02-07T15:58:19+00:00,29.48,724.7
2026-02-07T15:58:21+00:00,29.09,703.5
2026-02-07T15:58:23+00:00,29.42,660.1
2026-02-07T15:58:25+00:00,29.63,728.2
2026-02-07T15:58:27+00:00,29.76,816.5
2026-02-07T15:58:29+00:00,28.68,707.8
2026-02-07T15:58:31+00:00,29.35,739.8
2026-02-07T15:58:33+00:00,29.39,769.7
2026-02-07T15:58:35+00:00,29.34,1429.2
2026-02-07T15:58:38+00:00,29.08,1477.2
2026-02-07T15:58:40+00:00,28.73,760.7
2026-02-07T15:58:42+00:00,28.87,744.5
2026-02-07T15:58:44+00:00,28.48,756.6
2026-02-07T15:58:46+00:00,28.72,723.8
2026-02-07T15:58:48+00:00,28.77,787.3
2026-02-07T15:58:50+00:00,28.72,842.9
2026-02-07T15:58:52+00:00,28.74,803.3
2026-02-07T15:58:54+00:00,28.61,773.3
2026-02-07T15:58:56+00:00,28.67,750.2
2026-02-07T15:58:58+00:00,28.86,865.3
2026-02-07T15:59:00+00:00,28.23,940.4
2026-02-07T15:59:02+00:00,28.26,1363.5
2026-02-07T15:59:04+00:00,28.33,957.5
2026-02-07T15:59:06+00:00,27.75,904.9
2026-02-07T15:59:08+00:00,28.31,937.8
2026-02-07T15:59:10+00:00,27.9,924.2
2026-02-07T15:59:12+00:00,28.08,1500.3
2026-02-07T15:59:14+00:00,27.52,977.8
2026-02-07T15:59:16+00:00,27.8,817.2
2026-02-07T15:59:18+00:00,27.59,1010.0
2026-02-07T15:59:20+00:00,27.66,1019.6
2026-02-07T15:59:22+00:00,27.6,1040.2
2026-02-07T15:59:24+00:00,27.8,1036.1
2026-02-07T15:59:26+00:00,27.11,1158.8
2026-02-07T15:59:28+00:00,27.63,1079.9
2026-02-07T15:59:30+00:00,27.23,1028.4
2026-02-07T15:59:32+00:00,27.08,1091.1
2026-02-07T15:59:34+00:00,26.66,1152.0
2026-02-07T15:59:36+00:00,27.35,1137.2
2026-02-07T15:59:38+00:00,27.0,1062.8
2026-02-07T15:59:40+00:00,27.33,1132.4
2026-02-07T15:59:42+00:00,27.09,1038.0
2026-02-07T15:59:44+00:00,27.13,1076.9
2026-02-07T15:59:46+00:00,26.83,980.8
2026-02-07T15:59:48+00:00,26.88,1107.9
2026-02-07T15:59:50+00:00,26.48,1073.8
2026-02-07T15:59:52+00:00,26.41,1110.8
2026-02-07T15:59:54+00:00,26.56,1076.6
2026-02-07T15:59:56+00:00,26.6,1061.5
2026-02-07T15:59:58+00:00,26.55,1008.9
2026-02-07T16:00:00+00:00,26.03,1006.8
2026-02-07T16:00:02+00:00,26.92,1036.5
2026-02-07T16:00:04+00:00,26.08,944.8
2026-02-07T16:00:06+00:00,25.89,990.7
2026-02-07T16:00:08+00:00,26.59,967.2
2026-02-07T16:00:10+00:00,26.1,1257.3
2026-02-07T16:00:12+00:00,25.96,909.3
2026-02-07T16:00:14+00:00,26.19,892.1
2026-02-07T16:00:16+00:00,26.0,914.1
2026-02-07T16:00:18+00:00,26.09,876.3
2026-02-07T16:00:20+00:00,25.87,910.1
2026-02-07T16:00:22+00:00,25.99,884.1
2026-02-07T16:00:24+00:00,25.97,812.7
2026-02-07T16:00:26+00:00,25.76,793.0
2026-02-07T16:00:28+00:00,25.95,830.7
2026-02-07T16:00:30+00:00,25.87,841.9
2026-02-07T16:00:32+00:00,25.52,775.5
2026-02-07T16:00:34+00:00,25.88,771.7
2026-02-07T16:00:36+00:00,25.95,786.9
2026-02-07T16:00:38+00:00,25.21,757.3
2026-02-07T16:00:40+00:00,25.33,761.7
2026-02-07T16:00:42+00:00,25.36,819.0
2026-02-07T16:00:44+00:00,25.6,780.4
2026-02-07T16:00:46+00:00,25.74,1155.9
2026-02-07T16:00:48+00:00,25.78,620.0
2026-02-07T16:00:50+00:00,25.52,726.5
2026-02-07T16:00:52+00:00,25.76,699.9
2026-02-07T16:00:54+00:00,25.26,692.3
2026-02-07T16:00:56+00:00,25.66,785.2
2026-02-07T16:00:58+00:00,26.02,727.0
2026-02-07T16:01:00+00:00,25.4,761.7
2026-02-07T16:01:02+00:00,25.43,725.2
2026-02-07T16:01:04+00:00,25.34,675.5
2026-02-07T16:01:06+00:00,25.56,768.6
2026-02-07T16:01:08+00:00,25.55,730.4
2026-02-07T16:01:10+00:00,25.59,821.5
2026-02-07T16:01:12+00:00,25.88,808.7
2026-02-07T16:01:14+00:00,25.63,766.1
2026-02-07T16:01:16+00:00,25.34,1003.1
2026-02-07T16:01:18+00:00,25.85,782.7
2026-02-07T16:01:20+00:00,25.57,758.1
2026-02-07T16:01:22+00:00,25.08,453.6
2026-02-07T16:01:24+00:00,25.92,757.6
2026-02-07T16:01:26+00:00,24.97,753.2
2026-02-07T16:01:28+00:00,25.74,956.6
2026-02-07T16:01:30+00:00,25.6,679.7
2026-02-07T16:01:32+00:00,25.7,891.8
2026-02-07T16:01:34+00:00,25.79,941.2
2026-02-07T16:01:36+00:00,26.22,883.0
2026-02-07T16:01:38+00:00,26.18,876.2
2026-02-07T16:01:40+00:00,26.01,998.7
2026-02-07T16:01:42+00:00,25.94,907.9
2026-02-07T16:01:44+00:00,25.69,1002.1
2026-02-07T16:01:46+00:00,25.66,718.5
2026-02-07T16:01:48+00:00,26.14,950.8
2026-02-07T16:01:51+00:00,26.45,1010.5
2026-02-07T16:01:53+00:00,26.25,1689.5
2026-02-07T16:01:55+00:00,26.35,1104.6
2026-02-07T16:01:57+00:00,26.03,1014.5
2026-02-07T16:01:59+00:00,26.32,1118.9
2026-02-07T16:02:01+00:00,26.61,1032.9
2026-02-07T16:02:03+00:00,26.13,1085.0
2026-02-07T16:02:05+00:00,26.27,1080.6
2026-02-07T16:02:07+00:00,26.65,1114.7
2026-02-07T16:02:09+00:00,26.2,1098.1
2026-02-07T16:02:11+00:00,26.32,1082.5
2026-02-07T16:02:13+00:00,26.4,1110.3
2026-02-07T16:02:15+00:00,26.76,1062.1
2026-02-07T16:02:17+00:00,26.35,1065.1
2026-02-07T16:02:19+00:00,27.21,1101.9
2026-02-07T16:02:21+00:00,26.57,1136.7
2026-02-07T16:02:23+00:00,27.12,1044.8
2026-02-07T16:02:25+00:00,26.75,1042.4
2026-02-07T16:02:27+00:00,26.91,1091.7
2026-02-07T16:02:29+00:00,27.17,1041.3
2026-02-07T16:02:31+00:00,27.84,1030.7
2026-02-07T16:02:33+00:00,27.5,1059.1
2026-02-07T16:02:35+00:00,26.79,995.6
2026-02-07T16:02:37+00:00,27.83,970.5
2026-02-07T16:02:39+00:00,27.5,1036.5
2026-02-07T16:02:41+00:00,27.85,1041.1
2026-02-07T16:02:43+00:00,27.28,964.0
2026-02-07T16:02:45+00:00,27.81,866.9
2026-02-07T16:02:47+00:00,27.92,922.6
2026-02-07T16:02:49+00:00,27.86,895.9
2026-02-07T16:02:51+00:00,28.01,929.2
2026-02-07T16:02:53+00:00,28.07,885.4
2026-02-07T16:02:55+00:00,28.17,897.9
2026-02-07T16:02:57+00:00,28.18,811.5
2026-02-07T16:02:59+00:00,28.15,832.0
2026-02-07T16:03:01+00:00,28.69,1342.8
2026-02-07T16:03:03+00:00,28.43,862.1
2026-02-07T16:03:05+00:00,28.48,793.9
2026-02-07T16:03:07+00:00,28.77,658.5
2026-02-07T16:03:09+00:00,28.36,733.5
2026-02-07T16:03:11+00:00,29.0,768.3
2026-02-07T16:03:13+00:00,29.15,788.7
2026-02-07T16:03:15+00:00,28.65,712.2
2026-02-07T16:03:17+00:00,28.75,745.8
2026-02-07T16:03:19+00:00,29.24,739.7
2026-02-07T16:03:21+00:00,29.36,722.3
2026-02-07T16:03:23+00:00,29.52,667.0
2026-02-07T16:03:25+00:00,29.07,676.4
2026-02-07T16:03:27+00:00,29.18,719.5
2026-02-07T16:03:29+00:00,29.88,732.5
2026-02-07T16:03:31+00:00,29.29,735.2
2026-02-07T16:03:33+00:00,29.41,1179.4
2026-02-07T16:03:35+00:00,29.77,677.0
2026-02-07T16:03:37+00:00,29.47,694.7
2026-02-07T16:03:39+00:00,29.69,679.3
2026-02-07T16:03:41+00:00,29.8,720.0
2026-02-07T16:03:43+00:00,29.69,818.7
2026-02-07T16:03:45+00:00,29.74,756.4
2026-02-07T16:03:47+00:00,30.18,1399.2
2026-02-07T16:03:49+00:00,30.25,792.5
2026-02-07T16:03:51+00:00,29.95,763.1
2026-02-07T16:03:53+00:00,30.04,784.6
2026-02-07T16:03:55+00:00,30.13,860.8
2026-02-07T16:03:57+00:00,30.21,798.0
2026-02-07T16:03:59+00:00,29.52,883.1
2026-02-07T16:04:01+00:00,29.86,872.8
2026-02-07T16:04:03+00:00,29.93,841.9
2026-02-07T16:04:05+00:00,30.37,880.9
2026-02-07T16:04:07+00:00,30.4,928.4
2026-02-07T16:04:09+00:00,30.43,963.0
2026-02-07T16:04:11+00:00,30.27,901.2
2026-02-07T16:04:13+00:00,30.38,962.8
2026-02-07T16:04:15+00:00,30.38,993.2
2026-02-07T16:04:17+00:00,30.5,1028.0
2026-02-07T16:04:19+00:00,30.37,1028.4
2026-02-07T16:04:21+00:00,30.19,958.1
2026-02-07T16:04:23+00:00,30.45,1011.2
2026-02-07T16:04:25+00:00,30.44,1038.9
2026-02-07T16:04:27+00:00,29.86,1025.9
2026-02-07T16:04:29+00:00,29.99,998.8
2026-02-07T16:04:31+00:00,30.69,1132.7
2026-02-07T16:04:33+00:00,30.49,1027.4
2026-02-07T16:04:36+00:00,30.83,1104.9
2026-02-07T16:04:38+00:00,30.52,1071.4
2026-02-07T16:04:40+00:00,30.47,1065.4
2026-02-07T16:04:42+00:00,30.58,1088.5
2026-02-07T16:04:44+00:00,30.44,1148.5
2026-02-07T16:04:46+00:00,30.67,1019.1
2026-02-07T16:04:48+00:00,30.33,1103.5
2026-02-07T16:04:50+00:00,30.07,1067.6
2026-02-07T16:04:52+00:00,30.09,1074.2
2026-02-07T16:04:54+00:00,30.26,1105.8
2026-02-07T16:04:56+00:00,29.9,1090.0
2026-02-07T16:04:58+00:00,30.13,1024.7
2026-02-07T16:05:00+00:00,30.41,1068.7
2026-02-07T16:05:02+00:00,30.79,1014.9
2026-02-07T16:05:04+00:00,30.39,1102.7
2026-02-07T16:05:06+00:00,30.3,1026.9
2026-02-07T16:05:08+00:00,30.22,965.3
2026-02-07T16:05:10+00:00,30.53,574.7
2026-02-07T16:05:12+00:00,30.33,987.2
2026-02-07T16:05:14+00:00,30.67,1657.7
2026-02-07T16:05:16+00:00,30.14,886.2
2026-02-07T16:05:18+00:00,30.39,944.6
2026-02-07T16:05:20+00:00,30.55,853.3
2026-02-07T16:05:22+00:00,30.15,854.5
2026-02-07T16:05:24+00:00,29.93,916.7
2026-02-07T16:05:26+00:00,30.04,805.7
2026-02-07T16:05:28+00:00,30.15,670.6
2026-02-07T16:05:30+00:00,29.97,829.0
2026-02-07T16:05:32+00:00,30.07,803.5
2026-02-07T16:05:34+00:00,29.64,1189.4
2026-02-07T16:05:36+00:00,29.57,725.1
2026-02-07T16:05:38+00:00,30.01,776.4
2026-02-07T16:05:40+00:00,29.56,756.2
2026-02-07T16:05:42+00:00,29.52,802.9
2026-02-07T16:05:44+00:00,29.38,746.4
2026-02-07T16:05:46+00:00,29.77,753.1
2026-02-07T16:05:48+00:00,29.35,686.5
2026-02-07T16:05:50+00:00,29.33,374.7
2026-02-07T16:05:52+00:00,29.1,685.6
2026-02-07T16:05:54+00:00,29.35,773.0
2026-02-07T16:05:56+00:00,28.76,686.7
2026-02-07T16:05:58+00:00,29.23,668.6
2026-02-07T16:06:00+00:00,28.61,706.2
2026-02-07T16:06:02+00:00,28.58,712.1
2026-02-07T16:06:04+00:00,29.21,777.5
2026-02-07T16:06:06+00:00,28.62,1376.4
2026-02-07T16:06:08+00:00,28.91,728.8
2026-02-07T16:06:10+00:00,28.61,453.8
2026-02-07T16:06:12+00:00,28.49,734.7
2026-02-07T16:06:14+00:00,28.44,697.5
2026-02-07T16:06:16+00:00,28.48,765.6
2026-02-07T16:06:18+00:00,28.25,486.2
2026-02-07T16:06:20+00:00,28.79,742.5
2026-02-07T16:06:22+00:00,28.62,753.2
2026-02-07T16:06:24+00:00,28.17,836.9
2026-02-07T16:06:26+00:00,28.21,846.7
2026-02-07T16:06:28+00:00,28.29,865.9
2026-02-07T16:06:30+00:00,27.82,897.4
2026-02-07T16:06:32+00:00,27.96,1484.6
2026-02-07T16:06:34+00:00,28.07,890.3
2026-02-07T16:06:36+00:00,27.99,903.4
2026-02-07T16:06:38+00:00,27.56,859.8
2026-02-07T16:06:40+00:00,27.47,973.6
2026-02-07T16:06:42+00:00,27.77,943.2
2026-02-07T16:06:44+00:00,28.03,960.8
2026-02-07T16:06:46+00:00,27.43,909.4
2026-02-07T16:06:48+00:00,26.96,982.0
2026-02-07T16:06:50+00:00,27.08,984.9
2026-02-07T16:06:52+00:00,26.98,1027.0
2026-02-07T16:06:54+00:00,27.07,683.6
2026-02-07T16:06:56+00:00,27.12,1028.5
2026-02-07T16:06:58+00:00,27.27,1031.8
2026-02-07T16:07:00+00:00,27.09,1043.1
2026-02-07T16:07:02+00:00,26.68,1030.2
2026-02-07T16:07:04+00:00,26.59,1047.3
2026-02-07T16:07:06+00:00,26.6,1044.3
2026-02-07T16:07:08+00:00,27.0,1050.2
2026-02-07T16:07:10+00:00,27.06,1062.0
2026-02-07T16:07:13+00:00,26.55,847.5
2026-02-07T16:07:15+00:00,26.78,1070.4
2026-02-07T16:07:17+00:00,26.39,1111.4
2026-02-07T16:07:19+00:00,26.2,1066.4
2026-02-07T16:07:21+00:00,26.09,1079.9
2026-02-07T16:07:23+00:00,26.29,1003.0
2026-02-07T16:07:25+00:00,26.78,1092.3
2026-02-07T16:07:27+00:00,26.59,1344.1
2026-02-07T16:07:29+00:00,26.27,1115.2
2026-02-07T16:07:31+00:00,26.43,1677.2
2026-02-07T16:07:33+00:00,26.09,1017.1
2026-02-07T16:07:35+00:00,26.28,988.5
2026-02-07T16:07:37+00:00,26.27,982.8
2026-02-07T16:07:39+00:00,26.25,794.1
2026-02-07T16:07:41+00:00,26.17,1025.0
2026-02-07T16:07:43+00:00,25.97,972.3
2026-02-07T16:07:45+00:00,25.88,1006.3
2026-02-07T16:07:47+00:00,26.03,1041.2
2026-02-07T16:07:49+00:00,25.84,907.5
2026-02-07T16:07:51+00:00,25.88,926.0
2026-02-07T16:07:53+00:00,25.46,903.2
2026-02-07T16:07:55+00:00,25.85,860.8
2026-02-07T16:07:57+00:00,25.68,833.2
2026-02-07T16:07:59+00:00,25.46,874.1
2026-02-07T16:08:01+00:00,25.34,610.0
2026-02-07T16:08:03+00:00,25.39,762.0
2026-02-07T16:08:05+00:00,25.55,769.2
2026-02-07T16:08:07+00:00,25.34,760.3
2026-02-07T16:08:09+00:00,25.96,765.8
2026-02-07T16:08:11+00:00,25.76,764.9
2026-02-07T16:08:13+00:00,25.45,729.1
2026-02-07T16:08:15+00:00,25.51,737.7
2026-02-07T16:08:17+00:00,25.62,695.1
2026-02-07T16:08:19+00:00,25.48,730.4
2026-02-07T16:08:21+00:00,25.37,749.0
2026-02-07T16:08:23+00:00,25.6,686.7
2026-02-07T16:08:25+00:00,25.58,741.6
2026-02-07T16:08:27+00:00,25.43,700.3
2026-02-07T16:08:29+00:00,25.63,684.6
2026-02-07T16:08:31+00:00,25.37,1120.7
2026-02-07T16:08:33+00:00,25.56,696.2
2026-02-07T16:08:35+00:00,25.63,669.1
2026-02-07T16:08:37+00:00,25.55,830.0
2026-02-07T16:08:39+00:00,25.54,683.4
2026-02-07T16:08:41+00:00,25.73,803.8
2026-02-07T16:08:43+00:00,25.37,721.8
2026-02-07T16:08:45+00:00,26.02,698.3
2026-02-07T16:08:47+00:00,25.85,817.0
2026-02-07T16:08:49+00:00,25.77,817.2
2026-02-07T16:08:51+00:00,25.71,781.0
2026-02-07T16:08:53+00:00,25.76,680.6
2026-02-07T16:08:55+00:00,25.67,873.6
2026-02-07T16:08:57+00:00,26.03,864.2
2026-02-07T16:08:59+00:00,26.06,751.5
2026-02-07T16:09:01+00:00,25.74,869.6
2026-02-07T16:09:03+00:00,25.9,770.0
2026-02-07T16:09:05+00:00,25.71,899.3
2026-02-07T16:09:07+00:00,26.29,1331.7
2026-02-07T16:09:09+00:00,25.83,987.8
2026-02-07T16:09:11+00:00,26.12,918.8
2026-02-07T16:09:13+00:00,26.0,922.8
2026-02-07T16:09:15+00:00,26.06,946.3
2026-02-07T16:09:17+00:00,26.25,549.8
2026-02-07T16:09:19+00:00,26.13,985.9
2026-02-07T16:09:21+00:00,26.49,1008.6
2026-02-07T16:09:23+00:00,26.16,828.2
2026-02-07T16:09:25+00:00,27.08,999.1
2026-02-07T16:09:27+00:00,26.44,1026.1
2026-02-07T16:09:29+00:00,27.29,1017.6
2026-02-07T16:09:31+00:00,26.2,1067.2
2026-02-07T16:09:33+00:00,26.86,1001.8
2026-02-07T16:09:35+00:00,26.51,1021.3
2026-02-07T16:09:37+00:00,26.93,1104.9
2026-02-07T16:09:39+00:00,26.92,1110.0
2026-02-07T16:09:41+00:00,26.99,1401.6
2026-02-07T16:09:43+00:00,27.05,1130.8
2026-02-07T16:09:45+00:00,26.57,1098.6
2026-02-07T16:09:47+00:00,26.74,893.4
2026-02-07T16:09:49+00:00,27.04,1118.2
2026-02-07T16:09:51+00:00,27.24,1055.3
2026-02-07T16:09:53+00:00,27.57,1146.2
2026-02-07T16:09:55+00:00,27.19,1065.2
2026-02-07T16:09:57+00:00,27.88,1016.0
2026-02-07T16:09:59+00:00,27.3,1115.3
2026-02-07T16:10:01+00:00,28.23,1039.9
2026-02-07T16:10:03+00:00,27.13,1030.0
2026-02-07T16:10:05+00:00,27.72,735.9
2026-02-07T16:10:07+00:00,28.07,687.8
2026-02-07T16:10:09+00:00,28.63,923.3
2026-02-07T16:10:11+00:00,28.3,941.7
2026-02-07T16:10:13+00:00,28.34,957.4
2026-02-07T16:10:15+00:00,27.68,1051.0
2026-02-07T16:10:17+00:00,28.12,950.4
2026-02-07T16:10:19+00:00,28.3,922.7
2026-02-07T16:10:21+00:00,28.44,897.9
2026-02-07T16:10:23+00:00,28.6,958.0
2026-02-07T16:10:25+00:00,28.74,867.0
2026-02-07T16:10:27+00:00,28.31,861.7
2026-02-07T16:10:30+00:00,28.62,846.1
2026-02-07T16:10:32+00:00,28.55,869.3
2026-02-07T16:10:34+00:00,28.52,877.4
2026-02-07T16:10:36+00:00,28.69,766.6
2026-02-07T16:10:38+00:00,28.91,819.9
2026-02-07T16:10:40+00:00,28.95,851.8
2026-02-07T16:10:42+00:00,29.23,722.4
2026-02-07T16:10:44+00:00,29.15,778.9
2026-02-07T16:10:46+00:00,29.39,1256.8
2026-02-07T16:10:48+00:00,29.34,773.6
2026-02-07T16:10:50+00:00,28.95,714.2
2026-02-07T16:10:52+00:00,29.42,785.2
2026-02-07T16:10:54+00:00,29.54,705.6
2026-02-07T16:10:56+00:00,29.35,712.7
2026-02-07T16:10:58+00:00,29.26,1251.0
2026-02-07T16:11:00+00:00,29.85,726.7
2026-02-07T16:11:02+00:00,29.46,727.1
2026-02-07T16:11:04+00:00,29.64,694.1
2026-02-07T16:11:06+00:00,29.25,746.8
2026-02-07T16:11:08+00:00,29.77,757.9
2026-02-07T16:11:10+00:00,29.65,1363.6
2026-02-07T16:11:12+00:00,30.26,748.5
2026-02-07T16:11:14+00:00,29.94,574.5
2026-02-07T16:11:16+00:00,29.87,889.5
2026-02-07T16:11:18+00:00,29.88,1095.1
2026-02-07T16:11:20+00:00,30.51,783.9
2026-02-07T16:11:22+00:00,29.72,714.6
2026-02-07T16:11:24+00:00,30.19,781.3
2026-02-07T16:11:26+00:00,29.99,841.0
2026-02-07T16:11:28+00:00,29.94,781.3
2026-02-07T16:11:30+00:00,29.85,775.6
2026-02-07T16:11:32+00:00,30.27,846.2
2026-02-07T16:11:34+00:00,30.1,884.2
2026-02-07T16:11:36+00:00,30.82,854.8
2026-02-07T16:11:38+00:00,30.32,931.9
2026-02-07T16:11:40+00:00,29.83,862.9
2026-02-07T16:11:42+00:00,30.71,1215.4
2026-02-07T16:11:44+00:00,30.37,965.7
2026-02-07T16:11:46+00:00,30.77,916.0
2026-02-07T16:11:48+00:00,30.99,968.6
2026-02-07T16:11:50+00:00,30.86,622.6
2026-02-07T16:11:52+00:00,30.38,1031.8
2026-02-07T16:11:54+00:00,30.26,941.9
2026-02-07T16:11:56+00:00,30.43,966.1
2026-02-07T16:11:58+00:00,30.95,1013.0
2026-02-07T16:12:00+00:00,30.85,1003.2
2026-02-07T16:12:02+00:00,30.24,1037.3
2026-02-07T16:12:04+00:00,30.73,1022.9
2026-02-07T16:12:06+00:00,30.61,1018.4
2026-02-07T16:12:08+00:00,30.47,643.4
2026-02-07T16:12:10+00:00,31.09,1107.5
2026-02-07T16:12:12+00:00,30.65,1131.8
2026-02-07T16:12:14+00:00,30.51,1098.4
2026-02-07T16:12:16+00:00,30.94,1022.4
2026-02-07T16:12:18+00:00,30.32,1177.3
2026-02-07T16:12:20+00:00,30.4,1165.0
2026-02-07T16:12:22+00:00,30.7,1009.9
2026-02-07T16:12:24+00:00,30.69,1041.8
2026-02-07T16:12:26+00:00,30.68,765.5
2026-02-07T16:12:28+00:00,30.69,1041.2
2026-02-07T16:12:30+00:00,29.96,1058.9
2026-02-07T16:12:32+00:00,30.38,1047.3
2026-02-07T16:12:34+00:00,30.22,1053.6
2026-02-07T16:12:36+00:00,30.23,689.2
2026-02-07T16:12:38+00:00,30.53,980.2
2026-02-07T16:12:40+00:00,30.12,994.9
2026-02-07T16:12:42+00:00,30.19,1015.7
2026-02-07T16:12:44+00:00,29.72,959.6
2026-02-07T16:12:46+00:00,30.33,1601.3
2026-02-07T16:12:48+00:00,30.07,1439.2
2026-02-07T16:12:50+00:00,30.33,1519.3
2026-02-07T16:12:52+00:00,29.88,909.3
2026-02-07T16:12:54+00:00,29.85,823.5
2026-02-07T16:12:56+00:00,29.8,843.5
2026-02-07T16:12:58+00:00,29.59,1172.3
2026-02-07T16:13:00+00:00,29.82,855.4
2026-02-07T16:13:02+00:00,29.27,846.5
2026-02-07T16:13:04+00:00,29.59,897.0
2026-02-07T16:13:06+00:00,29.18,888.8
2026-02-07T16:13:08+00:00,29.79,863.7
2026-02-07T16:13:10+00:00,28.97,768.6
2026-02-07T16:13:12+00:00,29.45,817.7
2026-02-07T16:13:14+00:00,29.41,789.8
2026-02-07T16:13:16+00:00,29.1,533.5
2026-02-07T16:13:18+00:00,29.06,787.0
2026-02-07T16:13:20+00:00,29.24,750.5
2026-02-07T16:13:22+00:00,29.26,773.4
2026-02-07T16:13:24+00:00,29.23,790.1
2026-02-07T16:13:26+00:00,28.99,690.7
2026-02-07T16:13:28+00:00,28.99,772.0
2026-02-07T16:13:30+00:00,28.4,687.8
2026-02-07T16:13:32+00:00,28.5,674.3
2026-02-07T16:13:34+00:00,28.59,786.7
2026-02-07T16:13:36+00:00,28.49,723.6
2026-02-07T16:13:38+00:00,28.71,766.9
2026-02-07T16:13:40+00:00,28.63,737.8
2026-02-07T16:13:42+00:00,28.62,681.8
2026-02-07T16:13:44+00:00,28.28,827.5
2026-02-07T16:13:46+00:00,28.47,803.0
2026-02-07T16:13:48+00:00,27.92,833.0
2026-02-07T16:13:50+00:00,27.74,696.0
2026-02-07T16:13:52+00:00,28.39,762.5
2026-02-07T16:13:54+00:00,28.14,813.1
2026-02-07T16:13:56+00:00,27.91,813.5
2026-02-07T16:13:58+00:00,27.43,783.3
2026-02-07T16:14:00+00:00,28.32,879.1
2026-02-07T16:14:02+00:00,28.02,831.3
2026-02-07T16:14:05+00:00,27.53,862.3
2026-02-07T16:14:07+00:00,27.73,855.4
2026-02-07T16:14:09+00:00,27.38,844.3
2026-02-07T16:14:11+00:00,26.79,1233.6
2026-02-07T16:14:13+00:00,27.31,901.5
2026-02-07T16:14:15+00:00,26.67,942.8
2026-02-07T16:14:17+00:00,27.39,916.4
2026-02-07T16:14:19+00:00,27.1,933.3
2026-02-07T16:14:21+00:00,27.27,1001.2
2026-02-07T16:14:23+00:00,27.37,1015.9
2026-02-07T16:14:25+00:00,26.54,974.2
2026-02-07T16:14:27+00:00,26.93,989.9
2026-02-07T16:14:29+00:00,26.72,1032.6
2026-02-07T16:14:31+00:00,26.78,915.1
2026-02-07T16:14:33+00:00,26.48,1015.5
2026-02-07T16:14:35+00:00,26.2,995.6
2026-02-07T16:14:37+00:00,26.43,1001.5
2026-02-07T16:14:39+00:00,26.42,974.9
2026-02-07T16:14:41+00:00,26.5,1042.5
2026-02-07T16:14:43+00:00,26.08,1117.8
2026-02-07T16:14:45+00:00,25.94,1096.3
2026-02-07T16:14:47+00:00,26.31,1152.6
2026-02-07T16:14:49+00:00,26.39,1017.6
2026-02-07T16:14:51+00:00,26.31,1067.6
2026-02-07T16:14:53+00:00,26.0,1048.5
2026-02-07T16:14:55+00:00,25.94,1052.6
2026-02-07T16:14:57+00:00,25.89,1046.5
2026-02-07T16:14:59+00:00,25.55,1098.4
2026-02-07T16:15:01+00:00,25.82,1112.3
2026-02-07T16:15:03+00:00,26.39,998.8
2026-02-07T16:15:05+00:00,26.11,1016.9
2026-02-07T16:15:07+00:00,25.63,1105.5
2026-02-07T16:15:09+00:00,25.88,949.1
2026-02-07T16:15:11+00:00,25.59,996.3
2026-02-07T16:15:13+00:00,25.67,978.1
2026-02-07T16:15:15+00:00,25.35,995.9
2026-02-07T16:15:17+00:00,25.67,922.6
2026-02-07T16:15:19+00:00,25.47,996.7
2026-02-07T16:15:21+00:00,25.91,916.8
2026-02-07T16:15:23+00:00,26.01,938.8
2026-02-07T16:15:25+00:00,25.43,905.4
2026-02-07T16:15:27+00:00,25.84,836.5
2026-02-07T16:15:29+00:00,25.35,878.9
2026-02-07T16:15:31+00:00,25.42,829.2
2026-02-07T16:15:33+00:00,25.84,916.9
2026-02-07T16:15:35+00:00,25.87,865.2
2026-02-07T16:15:37+00:00,25.84,822.7
2026-02-07T16:15:39+00:00,25.12,811.3
2026-02-07T16:15:41+00:00,25.43,763.6
2026-02-07T16:15:43+00:00,25.45,785.8
2026-02-07T16:15:45+00:00,25.4,991.0
2026-02-07T16:15:47+00:00,25.44,797.2
2026-02-07T16:15:49+00:00,25.55,770.3
2026-02-07T16:15:51+00:00,25.48,767.4
2026-02-07T16:15:53+00:00,25.52,692.4
2026-02-07T16:15:55+00:00,25.28,1123.6
2026-02-07T16:15:57+00:00,25.42,700.6
2026-02-07T16:15:59+00:00,25.53,781.2
2026-02-07T16:16:01+00:00,25.53,796.8
2026-02-07T16:16:03+00:00,25.65,1209.8
2026-02-07T16:16:05+00:00,25.44,729.8
2026-02-07T16:16:07+00:00,25.81,789.6
2026-02-07T16:16:09+00:00,25.94,658.0
2026-02-07T16:16:11+00:00,25.8,704.7
2026-02-07T16:16:13+00:00,25.77,460.8
2026-02-07T16:16:15+00:00,25.73,716.2
2026-02-07T16:16:17+00:00,26.43,740.1
2026-02-07T16:16:19+00:00,25.52,712.9
2026-02-07T16:16:21+00:00,25.76,713.1
